date,closeprice,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
2009/6/4,57.9,72.19,75.96,47.01,54.3,1.075,0.997,0.078,69.23,49.09,27.67,20.49,27.4,75.93,75.58,64.04,63.82,1.957,1.058,0.899,29.69,10.98,29.37,73.06,56.91,63.72,61.72,-0.516,-0.838,0.322,19.82,18.23,21.7,49.25,55.58,68.12,73.31,6.423,7.344,-0.921,25.71,17.79,37.68,0.0844,0.8197,0.8323,0.9939,0.411,0.459,1.68,8.64,14.15,7,31,35.52,39.29,38.32,44.46,47.79,46.04,40.73
2009/6/5,57.4,62.07,71.33,42.6,51.72,0.979,0.993,-0.014,88.89,58.18,26.58,19.68,26.51,74.46,75.09,61.39,62.43,1.942,1.055,0.887,29.69,10.98,29.37,72.38,56.68,62.25,61.72,-0.531,-0.841,0.31,19.82,18.23,21.7,48.74,55.41,67.77,73.19,6.408,7.341,-0.933,25.71,17.79,37.68,0.0843,0.8452,0.8335,0.9932,0.344,0.458,0.81,7.36,13.21,24,21,35.16,39.39,38.38,44.1,47.8,46,39.63
2009/6/6,57.7,57.14,66.6,46.37,53.2,0.903,0.975,-0.072,76.67,52.73,25.85,19.14,25.68,75.34,75.39,62.95,63.26,1.951,1.057,0.894,29.8,11.02,29.37,72.79,56.82,63.12,61.72,-0.522,-0.84,0.318,19.82,18.23,21.7,49.04,55.51,66.63,72.82,6.417,7.343,-0.926,25.71,17.79,37.68,0.0772,1.0532,0.8228,0.9917,0.34,0.458,1.23,7.62,13.85,34,15,35.07,39.36,37.99,43.83,47.79,45.97,38.46
2009/6/8,56.6,44.76,59.32,35.64,47.29,0.794,0.939,-0.145,96.97,72.73,23.95,20.94,24.32,70.41,73.73,56.37,60.01,1.978,1.241,0.737,28.9,11.63,30.32,71.29,56.32,60.02,61.72,-0.562,-0.848,0.286,19.72,18.15,21.7,47.92,55.14,64.7,72.22,6.385,7.336,-0.951,25.71,17.79,37.68,0.0835,0.9335,0.8088,0.9886,0.345,0.458,-0.73,5.29,11.75,70,45,35.18,39.67,38.21,42.96,47.82,46,38.06
2009/6/9,56.1,30.56,49.73,31.5,44.78,0.674,0.886,-0.212,96.67,90,22,21.5,22.66,68.88,73.22,53.81,58.65,1.956,1.237,0.719,28.64,12.45,30.09,70.61,56.09,58.71,60.86,-0.584,-0.852,0.268,19.62,18.06,21.7,47.4,54.97,61.55,71.33,6.37,7.333,-0.963,25.71,17.79,37.68,0.089,0.8255,0.7848,0.983,0.341,0.458,-1.6,4.15,10.83,87,56,35.3,38.58,37.54,42.84,47.83,46,37.05
2009/6/10,58.2,36.32,45.26,57.45,55.75,0.659,0.841,-0.182,0,52.17,21.73,19.51,21.43,75.3,75.36,64.82,64.14,2.019,1.249,0.77,28.58,12.43,30.09,73.47,57.04,64.64,61.72,-0.522,-0.84,0.318,19.62,18.06,21.7,49.56,55.69,64.64,72.2,6.432,7.346,-0.914,25.71,17.79,37.68,0.1118,0.8889,0.7878,0.981,0.363,0.457,1.84,7.77,15.01,95,74,37.56,38.19,38.12,42.64,48,45.93,38.73
2009/6/11,58.3,43.38,44.63,58.39,56.21,0.632,0.799,-0.167,0,50,20.02,21.48,20.15,75.61,75.46,65.17,64.31,2.023,1.25,0.773,28.53,12.4,30.09,73.6,57.09,64.96,61.72,-0.519,-0.839,0.32,19.62,18.06,21.7,49.66,55.72,66.03,72.63,6.435,7.346,-0.911,25.71,17.79,37.68,0.1046,0.9166,0.7877,0.9794,0.363,0.457,1.84,7.68,15.23,23,84,37.1,38.13,37.77,42.63,48,45.88,37.57
2009/6/12,56,28.92,39.39,35.73,44.41,0.521,0.743,-0.222,100,100,18.06,21.5,19.33,68.58,73.12,53.32,58.38,1.956,1.237,0.719,28.53,12.4,30.09,70.47,56.04,58.46,60.7,-0.586,-0.852,0.266,19.62,18.06,21.7,47.3,54.93,61.11,71.21,6.367,7.333,-0.966,25.71,17.79,37.68,0.0825,0.9832,0.799,0.9831,0.386,0.457,-2.3,3.26,10.73,7,78,39.37,39.45,38.24,43.04,48.2,45.94,39.76
2009/6/15,53.3,22.93,33.9,22.77,34.86,0.259,0.646,-0.387,87.72,90.28,15.62,32.09,20.42,55.6,67.28,40.9,51.39,1.76,1.342,0.418,26.72,17.96,29.34,66.8,54.82,52.31,56.49,-0.715,-0.878,0.163,18.99,18.99,21.4,44.53,54.01,57.52,70.31,6.288,7.317,-1.029,25.71,17.79,37.68,0.0708,1.016,0.8242,0.9914,0.415,0.46,-6.89,-1.84,5.46,52,69,41.19,41.27,39.45,42.43,48.46,46.17,43.21
2009/6/16,53.6,21.61,29.8,26.47,36.54,0.048,0.526,-0.478,81.03,83.08,14.5,30.2,21.47,56.52,67.59,41.99,52.08,1.767,1.343,0.424,26.67,18.12,29.3,67.21,54.96,52.93,56.93,-0.708,-0.877,0.169,18.98,19.06,21.42,44.84,54.11,55.79,69.91,6.297,7.319,-1.022,25.71,17.79,37.68,0.0755,1.0701,0.82,0.9917,0.401,0.46,-6.17,-1.47,6.12,70,49,41.19,41.21,39.16,42.3,48.26,46.17,41.95
2009/6/17,52,15.43,25.01,20.06,31.69,-0.196,0.382,-0.578,96.92,96.92,13.47,30.82,22.73,51.58,65.94,36.77,48.59,1.71,1.332,0.378,26.33,19.17,29.06,65.03,54.23,49.79,54.67,-0.765,-0.888,0.123,18.85,19.59,21.54,43.2,53.57,51.44,69,6.25,7.309,-1.059,25.71,17.79,37.68,0.0615,1.0589,0.8272,0.9918,0.412,0.46,-8.57,-4.46,3.03,8,8,41.51,41.75,39.61,42.54,48.16,46.23,42.39
2009/6/18,52.7,14.9,21.64,29.41,35.83,-0.356,0.234,-0.59,85,86.15,14.38,29.21,23.54,53.74,66.66,38.89,50.06,1.73,1.336,0.394,26.33,19.17,29.06,65.98,54.55,51.12,55.63,-0.745,-0.884,0.139,18.85,19.59,21.54,43.92,53.81,52.98,69.31,6.27,7.313,-1.043,25.71,17.79,37.68,0.0759,1.0233,0.8215,0.9911,0.407,0.461,-7.05,-3.18,4.49,87,25,41.26,41.62,39.68,42.56,48.16,46.24,41.42
2009/6/19,52.3,12.96,18.75,27.14,34.5,-0.504,0.086,-0.59,81.82,90.91,13.78,29.25,24.43,52.51,66.25,37.65,49.21,1.717,1.333,0.384,26.28,19.32,29.03,65.44,54.37,50.35,55.08,-0.758,-0.887,0.129,18.83,19.67,21.56,43.51,53.67,51.21,68.95,6.259,7.311,-1.052,25.71,17.79,37.68,0.066,0.9948,0.8154,0.9884,0.401,0.461,-7.41,-3.92,3.78,10,30,41.11,41.06,39.69,41.55,48.06,46.25,40.28
2009/6/22,53,17.77,18.42,37.66,38.91,-0.596,-0.05,-0.546,39.4,72.6,12.6,29.61,25.56,43.73,58.74,41.7,50.83,1.493,1.365,0.128,25.23,19.88,27.8,66.39,54.68,51.71,56.06,-0.748,-0.885,0.137,18.71,20.19,21.68,44.23,53.91,55.22,69.79,6.279,7.315,-1.036,25.71,17.79,37.68,0.0634,0.9763,0.8115,0.9879,0.403,0.46,-5.9,-2.68,5.23,62,32,41.36,41.14,39.46,41.46,48.07,46.23,39.4
2009/6/23,51.3,13.22,16.69,26.19,32.93,-0.726,-0.185,-0.541,86.96,95.89,11.71,27.53,26.61,38.43,56.98,34.25,46.99,1.444,1.355,0.089,25.23,19.88,27.8,64.08,53.91,48.53,53.73,-0.797,-0.895,0.098,18.71,20.19,21.68,42.48,53.33,54.83,69.7,6.229,7.305,-1.076,25.71,17.79,37.68,0.0563,1.0147,0.8117,0.9908,0.414,0.461,-8.56,-5.78,1.92,14,11,42.57,41.7,39.51,40.64,47.56,46.33,40.31
2009/6/24,52.9,18.13,17.17,45.66,42.22,-0.725,-0.293,-0.432,50,73.97,21.66,23.83,25.05,43.42,58.64,41.16,50.6,1.515,1.369,0.146,24.44,19.26,27.8,66.26,54.64,51.51,55.92,-0.751,-0.885,0.134,18.71,20.19,21.68,44.12,53.87,52.77,69.27,6.276,7.314,-1.038,25.71,17.79,37.68,0.0533,1.0229,0.789,0.9914,0.43,0.463,-5.4,-2.87,5.17,77,43,44.21,42.28,38.54,40.67,47.44,46.43,40.92
2009/6/25,53.7,34.59,22.98,53.36,46.34,-0.683,-0.371,-0.312,28.95,60.3,20.81,22.89,23.6,45.91,59.47,45.26,52.35,1.539,1.374,0.165,24.44,19.26,27.8,67.34,55,53.14,57.08,-0.727,-0.881,0.154,18.71,20.19,21.68,44.94,54.15,49.78,68.68,6.3,7.319,-1.019,25.71,17.79,37.68,0.047,1.0461,0.7734,0.9941,0.434,0.463,-3.39,-1.47,6.81,65,27,44.16,42.2,37.79,39.5,47.46,46.46,40.12
2009/6/26,54.4,52.88,32.95,59.61,49.83,-0.607,-0.418,-0.189,10.53,15,22.42,21.96,21.99,48.09,60.2,48.41,53.79,1.559,1.378,0.181,24.44,19.26,27.8,68.3,55.32,54.65,58.13,-0.707,-0.877,0.17,18.71,20.19,21.68,45.66,54.39,51.89,69.09,6.32,7.323,-1.003,25.71,17.79,37.68,0.0453,0.8701,0.7828,0.9923,0.432,0.462,-1.73,-0.3,8.28,78,61,36.9,42.29,37.86,39.19,47.38,46.37,39.23
2009/6/29,53.4,56.31,40.74,48.1,45.17,-0.575,-0.449,-0.126,40,36.84,21.11,22.34,20.62,40.14,53.51,43.9,51.34,1.415,1.385,0.03,23.78,18.74,26.66,66.94,54.87,52.52,51.59,-0.736,-0.882,0.146,18.71,20.19,21.68,44.64,54.05,50.74,68.86,6.291,7.317,-1.026,25.71,17.79,37.68,0.0475,0.9363,0.7893,0.9925,0.365,0.462,-2.96,-2.16,6.35,27,45,36.64,42.53,37.99,39.16,47.42,46.37,38.73
2009/6/30,54.7,70,50.49,60.5,51.69,-0.493,-0.458,-0.035,3.03,2.63,20.8,21.12,19.2,44.52,54.97,49.95,54.44,1.456,1.394,0.062,23.69,18.66,26.66,68.7,55.45,58.71,55.08,-0.707,-0.877,0.17,18.71,20.19,21.68,45.97,54.49,53.19,69.35,6.329,7.325,-0.996,25.71,17.79,37.68,0.0476,0.9582,0.7922,0.9981,0.373,0.462,-0.14,0.16,8.99,90,85,37.37,42.83,38.27,39.04,47.45,46.41,38.73
2009/7/1,55,76.3,59.09,63.04,53.12,-0.405,-0.447,0.042,20.83,11.11,22.5,19.43,18.35,45.53,55.31,51.4,55.07,1.476,1.398,0.078,24.66,18.38,26.86,71.11,60.67,59.38,55.45,-0.508,-0.803,0.295,18.36,19.82,20.4,49.52,56.75,63.96,73.6,6.425,7.145,-0.72,21.33,19.12,36.77,0.0331,0.9094,0.8278,0.9953,0.368,0.462,0.68,0.63,9.64,24,71,37.51,39.33,38.28,38.9,47.42,46.39,37.61
2009/7/2,55.1,81.24,66.47,64.01,53.63,-0.318,-0.421,0.103,16.67,8.89,21.71,18.75,17.56,45.86,55.42,51.87,55.28,1.479,1.398,0.081,24.66,18.38,26.86,71.24,60.71,59.59,55.57,-0.506,-0.803,0.297,18.36,19.82,20.4,49.62,56.79,65.22,73.88,6.428,7.146,-0.718,21.33,19.12,36.77,0.0272,0.8596,0.824,0.9943,0.369,0.462,1.07,0.72,9.89,25,51,36.13,35.4,38.19,38.9,47.24,46.37,36.49
2009/7/3,55,83.52,72.15,61.98,52.99,-0.26,-0.389,0.129,20.83,11.11,20.74,19.71,16.49,45.53,55.31,51.4,55.07,1.476,1.398,0.078,24.66,18.38,26.86,71.11,60.67,59.38,55.45,-0.508,-0.803,0.295,18.36,19.82,20.4,49.52,56.75,66.23,74.11,6.425,7.145,-0.72,21.33,19.12,36.77,0.0387,0.8581,0.8413,0.9926,0.355,0.46,1.14,0.39,9.72,46,37,36.05,35.19,38.08,38.88,47.2,46.22,35.36
2009/7/6,54.4,79.85,74.72,50.09,49.09,-0.223,-0.356,0.133,57.9,26.19,21.07,18.71,15.74,42.16,50.93,47.93,53.42,1.39,1.396,-0.006,24.12,17.98,25.98,70.29,60.4,57.76,55.08,-0.526,-0.807,0.281,18.36,19.82,20.4,48.91,56.55,62,73.2,6.407,7.141,-0.734,21.33,19.12,36.77,0.0568,0.8692,0.8325,0.9952,0.355,0.458,0.24,-0.77,8.53,14,31,36.09,35.23,37.62,38.84,46.57,45.97,34.55
2009/7/7,55.4,83.9,77.78,64.34,55.19,-0.157,-0.316,0.159,10.01,4.88,21.2,17.58,15.28,45.63,52.08,53.65,55.98,1.424,1.403,0.021,24.17,17.87,26.01,71.65,60.85,60.23,55.93,-0.495,-0.801,0.306,18.34,19.8,20.4,49.93,56.89,63.59,73.52,6.438,7.148,-0.71,21.31,19.11,36.77,0.05,0.9515,0.8364,1.0003,0.361,0.458,2.15,0.98,10.53,74,18,36.26,35.3,37.77,38.86,46.61,46.01,34.24
2009/7/8,54.4,73.27,76.28,47.42,48.71,-0.148,-0.282,0.134,80,48,19.91,17.46,14.66,42.16,50.93,47.93,53.42,1.393,1.397,-0.004,24.12,17.84,26.01,70.29,60.4,57.76,55.08,-0.525,-0.807,0.282,18.34,19.8,20.4,48.91,56.55,62,73.2,6.409,7.142,-0.733,21.31,19.11,36.77,0.0444,1.1322,0.841,1.0006,0.361,0.458,0.66,-0.89,8.55,21,15,36.66,35.56,37.95,38.95,46.63,46.01,33.98
2009/7/9,55.3,73.29,75.28,59.42,54.1,-0.09,-0.244,0.154,40,26.67,24.74,16,15.15,45.28,51.97,53.1,55.76,1.427,1.404,0.023,24.87,17.66,26.15,71.51,60.8,60.02,55.81,-0.491,-0.8,0.309,18.26,19.7,20.4,49.83,56.86,64.33,73.68,6.442,7.148,-0.706,21.23,19.03,36.77,0.0384,1.1103,0.844,1.0071,0.365,0.458,2.61,0.66,10.35,67,29,34.55,35.8,38.05,38.99,46.53,45.99,33.59
2009/7/10,56.1,80.91,77.16,67.64,58.42,-0.002,-0.196,0.194,4.76,3.23,24.16,15.31,15.67,48.06,52.89,57.11,57.48,1.452,1.409,0.043,25.01,17.63,26.18,72.6,61.17,61.64,56.76,-0.466,-0.795,0.329,18.24,19.68,20.4,50.65,57.13,68.65,74.7,6.467,7.153,-0.686,21.21,19.02,36.77,0.0386,1.1519,0.8274,1.0074,0.345,0.458,4.08,1.99,11.95,86,48,35.02,35.8,37.38,39.03,46.55,46,33.05
2009/7/13,55,66.55,73.62,50.18,51.08,0.036,-0.15,0.186,71.88,62.16,25.95,13.32,16.85,45.93,50.57,49.8,54.25,1.404,1.408,-0.004,25.75,16.62,25.85,71.11,60.67,59.38,55.45,-0.482,-0.798,0.316,18.04,19.47,20.4,49.52,56.75,63.2,73.44,6.451,7.15,-0.699,21.03,18.85,36.77,0.0465,0.9478,0.7949,1.0032,0.35,0.459,1.88,-0.12,9.76,75,78,32.93,35.85,36.68,38.73,46.6,46.05,32.97
2009/7/14,55.8,62.08,69.77,59.65,55.59,0.086,-0.103,0.189,46.87,40.54,24.53,12.6,17.94,48.71,51.5,54.91,56.56,1.427,1.413,0.014,25.75,16.62,25.85,72.19,61.03,61.05,56.41,-0.459,-0.793,0.334,18.04,19.47,20.4,50.34,57.03,63.59,73.52,6.475,7.155,-0.68,21.03,18.85,36.77,0.0357,0.8328,0.7988,0.9981,0.328,0.456,3.15,1.17,11.38,53,74,28.42,35.04,36.71,38.67,46.58,45.81,32.45
2009/7/15,53.6,63.23,67.59,69.58,61.07,0.205,-0.041,0.246,36.13,34.46,31.38,11.16,20.05,52.62,52.8,61.24,59.25,1.477,1.423,0.054,27.36,16.26,26.13,73.73,61.54,63.14,57.67,-0.409,-0.783,0.374,17.85,19.26,20.4,51.5,57.41,66.06,74.07,6.524,7.165,-0.641,20.85,18.69,36.77,0.0449,0.8601,0.8104,0.9971,0.285,0.456,4.76,3.06,13.64,66,82,29.13,35.37,36.89,38.37,46.64,45.77,32.45
2009/7/16,54.1,66.89,67.36,73.32,63.35,0.329,0.033,0.296,27.63,25.8,29.98,10.34,22.1,54.47,53.42,63.45,60.28,1.496,1.426,0.07,27.66,16.19,26.18,74.45,61.78,64.02,58.21,-0.391,-0.78,0.389,17.82,19.22,20.4,52.04,57.59,67.18,74.33,6.543,7.169,-0.626,20.81,18.66,36.77,0.048,0.8145,0.8123,0.9954,0.286,0.453,5.28,3.84,14.67,71,84,26.61,35.05,36.91,38.32,46.58,45.5,31.68
2009/7/17,54,68.54,67.75,71.13,62.54,0.415,0.109,0.306,30.15,28.15,28.43,10.27,23.87,54.1,53.29,63.03,60.08,1.492,1.426,0.066,27.66,16.19,26.18,74.31,61.74,63.85,58.11,-0.394,-0.78,0.386,17.82,19.22,20.4,51.94,57.56,67.78,74.48,6.54,7.168,-0.628,20.81,18.66,36.77,0.0344,0.8584,0.8076,0.9976,0.261,0.453,4.6,3.44,14.42,15,64,26.52,34.79,36.85,38.16,46.58,45.5,30.72
2009/7/20,54.8,75.9,70.47,77.76,66.39,0.515,0.19,0.325,12.77,9.38,27.75,9.68,25.61,61.08,55.89,66.84,61.81,1.583,1.457,0.126,26.94,15.77,26.18,75.46,62.12,65.18,58.96,-0.369,-0.775,0.406,17.82,19.22,20.4,52.81,57.85,69.87,75.02,6.564,7.173,-0.609,20.81,18.66,36.77,0.0235,0.9035,0.8319,0.9883,0.261,0.448,5.65,4.75,16.11,57,45,26.4,34.78,36.81,36.94,46.29,45,30.34
2009/7/21,55.5,83.93,74.96,82.22,69.44,0.615,0.275,0.34,0,0,28,9.25,27.38,63.66,56.75,69.59,63.2,1.61,1.463,0.147,27.41,15.67,26.26,76.48,62.46,66.27,59.67,-0.342,-0.77,0.428,17.76,19.17,20.4,53.57,58.1,71.82,75.58,6.591,7.178,-0.587,20.76,18.61,36.77,0.0151,0.9073,0.8614,0.9944,0.259,0.448,6.26,5.82,17.59,76,61,26.38,34.86,36.66,36.9,46.29,45.01,29.82
2009/7/22,55.3,87,78.97,76.72,67.49,0.683,0.357,0.326,17.65,6.71,27.23,8.83,29.07,62.92,56.5,68.85,62.81,1.605,1.462,0.143,27.57,15.64,26.28,76.19,62.36,65.96,59.47,-0.347,-0.771,0.424,17.74,19.15,20.4,53.35,58.03,69.74,74.99,6.586,7.177,-0.591,20.74,18.6,36.77,0.0152,0.8091,0.8592,0.997,0.259,0.447,5.32,5.18,17.17,31,46,22.94,34.82,36.27,36.91,45.59,44.91,28.93
2009/7/23,56.5,90.12,82.69,84.49,72.61,0.795,0.445,0.35,7.14,3.65,30.87,8.21,31.14,67.35,57.98,72.8,65.02,1.66,1.473,0.187,29.23,15.28,26.55,77.92,62.94,67.71,60.66,-0.293,-0.76,0.467,17.55,18.94,20.4,54.66,58.47,71.59,75.51,6.641,7.188,-0.547,20.56,18.43,36.77,0.0358,0.7301,0.8687,0.9961,0.229,0.447,7,7.18,19.7,88,62,21.88,35.08,36.44,36.95,45.64,44.85,29.29
2009/7/24,57.2,92.78,86.05,87.53,75.14,0.926,0.541,0.385,3.57,1.64,32.73,7.87,33.29,69.04,58.54,74.68,66.19,1.691,1.479,0.212,30.1,15.09,26.68,78.93,63.28,68.64,61.31,-0.261,-0.754,0.493,17.69,18.82,20.35,55.42,58.72,73.32,76.04,6.672,7.194,-0.522,20.46,18.34,36.77,0.057,0.7041,0.8648,1.0078,0.214,0.447,7.72,8.21,21.15,80,79,21.76,35,36.27,36.35,45.64,44.86,28.8
2009/7/27,57.6,93.1,88.4,89.06,76.52,1.041,0.641,0.4,9.09,5.14,34.18,7.45,35.5,78.35,65.14,75.86,66.9,1.886,1.56,0.326,30.75,14.76,27.28,78.71,63.2,69.16,61.68,-0.24,-0.75,0.51,18.17,18.71,20.24,55.86,58.87,73.12,75.98,6.694,7.199,-0.505,20.81,18.25,36.85,0.0508,0.7112,0.8674,1.0067,0.212,0.446,7.73,8.77,21.97,58,79,21.62,31.02,36.23,36.24,44.99,44.81,28.07
2009/7/28,57.9,95.4,90.73,90.19,77.56,1.132,0.739,0.393,0,0,32.69,7.13,37.55,79.36,65.48,76.68,67.41,1.895,1.562,0.333,30.75,14.76,27.28,79.13,63.34,69.53,61.95,-0.23,-0.748,0.518,18.17,18.71,20.24,56.18,58.97,74.21,76.33,6.703,7.201,-0.498,20.81,18.25,36.85,0.0465,0.5992,0.8604,1.005,0.211,0.446,7.65,9.26,22.57,32,66,19.78,30.46,36.05,35.57,44.8,44.77,27.27
2009/7/29,56.5,84.74,88.73,56.3,63.1,1.13,0.817,0.313,57.69,36.58,29.08,12.64,37.68,74.35,63.81,68.75,63.82,1.838,1.551,0.287,30.25,14.42,27.31,77.03,62.64,67.71,60.66,-0.272,-0.756,0.484,18.25,18.69,20.22,54.66,58.47,72.8,75.88,6.661,7.192,-0.531,20.88,18.24,36.86,0.0474,0.6876,0.9083,1.0014,0.22,0.444,4.58,6.55,19.56,11,55,21.44,30.87,36.44,35.72,44.72,44.57,28.16
2009/7/30,56,70.78,82.75,48.22,58.75,1.064,0.866,0.198,71.43,48.78,27.09,15.47,36.94,72.68,63.25,65.07,62.22,1.811,1.545,0.266,29.8,14.21,27.3,76.32,62.41,67,60.17,-0.288,-0.759,0.471,18.25,18.69,20.22,54.11,58.28,71.7,75.54,6.645,7.189,-0.544,20.88,18.24,36.86,0.0358,0.7863,0.9378,0.9996,0.214,0.443,3.26,5.55,18.48,39,24,21.92,30.94,36.49,35.74,44.54,44.43,27.51
2009/7/31,58.9,78.35,81.28,74.63,71.43,1.179,0.929,0.25,7.5,6.38,36.37,13.09,37.66,78.47,65.18,79.06,69,1.92,1.567,0.353,31.52,13.86,27.55,78.73,63.21,70.37,62.57,-0.172,-0.736,0.564,19.21,18.48,20.27,57.27,59.34,74.11,76.3,6.754,7.211,-0.457,21.64,18.06,37.03,0.0566,0.8967,0.9455,1.0018,0.266,0.445,7.9,10.82,24.55,91,57,27.43,32.38,37.7,36.32,44.85,44.7,33.28
2009/8/3,58.3,78.9,80.49,65.93,66.72,1.212,0.986,0.226,22.5,19.56,33.28,16.71,37.34,82.96,71.11,73.45,66.82,2.08,1.67,0.41,30.32,13.33,28.36,84.61,70.34,68.36,62.57,0.317,-0.525,0.842,18.85,18.13,18.96,56.62,59.12,69.34,74.88,6.736,7.207,-0.471,21.64,18.06,37.03,0.0539,0.9144,0.9242,1.0019,0.271,0.445,6.12,9.51,23.23,20,39,27.89,32.42,35.38,35.99,44.87,44.71,32.53
2009/8/4,57.6,72.6,77.86,56.36,61.46,1.199,1.029,0.17,40,35.55,30.06,16.94,36.67,80.88,70.41,67.84,64.46,2.055,1.665,0.39,30.07,13.22,28.36,83.67,70.03,66.15,62.57,0.292,-0.53,0.822,18.77,18.06,18.96,55.86,58.87,61.79,73.16,6.714,7.203,-0.489,21.64,18.06,37.03,0.0556,0.9085,0.859,1.0016,0.276,0.445,4.33,8.03,21.69,57,48,27.97,32.58,32.88,36.02,44.71,44.73,31.88
2009/8/5,56.9,62.57,72.76,47.69,56.51,1.14,1.051,0.089,57.5,57.5,28.11,16.3,35.95,78.79,69.72,63.02,62.25,2.031,1.66,0.371,30.01,13.2,28.36,82.73,69.72,64.08,62.57,0.269,-0.535,0.804,18.76,18.04,18.96,55.09,58.61,62.41,73.28,6.692,7.198,-0.506,21.64,18.06,37.03,0.0496,0.9027,0.8673,1.0049,0.277,0.446,2.53,6.56,20.17,67,73,28.24,32.36,32.8,35.72,44.55,44.74,31.31
2009/8/6,56.8,55.05,66.86,46.42,55.8,1.068,1.054,0.014,88.89,60,26.78,16,35.18,78.49,69.62,62.39,61.95,2.027,1.659,0.368,29.94,13.17,28.36,82.6,69.67,63.8,62.57,0.264,-0.536,0.8,18.74,18.02,18.96,54.98,58.57,63.2,73.44,6.689,7.198,-0.509,21.64,18.06,37.03,0.0357,0.858,0.9343,0.9968,0.274,0.442,1.92,6.25,19.94,46,41,27.16,32.27,32.75,35.59,44.36,44.33,30.38
2009/8/10,57.8,58.37,64.03,59.83,61.23,1.051,1.053,-0.002,43.48,35,28.67,14.86,34.93,81.49,73.58,66.58,63.9,2.118,1.751,0.367,28.97,12.74,29.11,83.94,70.12,66.77,62.57,0.295,-0.53,0.825,18.74,18.02,18.96,56.07,58.94,66.71,74.22,6.72,7.204,-0.484,21.64,18.06,37.03,0.0371,0.8538,0.9358,0.9971,0.266,0.442,3.25,7.9,22.03,76,76,27.22,31.29,32.7,35.65,44.17,44.35,30.25
2009/8/11,57.1,54.75,60.94,49.08,55.89,0.985,1.039,-0.054,73.91,52.5,26.89,16.34,34.18,79.4,72.88,63.75,62.55,2.089,1.745,0.344,28.78,12.66,29.11,83,69.81,64.66,62.57,0.274,-0.534,0.808,18.74,18.02,18.96,55.31,58.68,65.9,74.03,6.698,7.2,-0.502,21.64,18.06,37.03,0.0345,0.8307,0.9328,0.9988,0.269,0.442,1.52,6.42,20.55,20,56,27.63,31.46,32.8,35.66,44.03,44.33,29.73
2009/8/12,57.5,55.67,59.18,54.87,58.2,0.933,1.018,-0.085,44.44,42.5,25.57,15.54,33.48,80.59,73.28,65.43,63.33,2.101,1.747,0.354,28.78,12.66,29.11,83.54,69.99,65.85,62.57,0.286,-0.532,0.818,18.74,18.02,18.96,55.75,58.83,66.71,74.22,6.711,7.202,-0.491,21.64,18.06,37.03,0.0437,0.9687,0.9388,1.0008,0.267,0.442,1.78,7,21.39,64,50,26.29,29.8,32.81,34.94,43.58,44.34,28.98
2009/8/13,58.6,63.04,60.47,67.56,63.98,0.948,1.004,-0.056,0,15,29.66,14.68,33.5,83.87,74.37,69.32,65.32,2.14,1.755,0.385,28.6,12.58,29.11,85.01,70.48,69.35,62.57,0.32,-0.525,0.845,18.74,18.02,18.96,56.94,59.23,69.47,74.92,6.745,7.209,-0.464,21.64,18.06,37.03,0.0378,0.9766,0.977,1.0011,0.258,0.442,3.27,8.88,23.71,65,58,26.54,27.27,32.84,34.95,42.96,44.37,29.07
2009/8/14,58.9,69.61,63.52,70.39,65.43,0.987,1.001,-0.014,17.24,17.24,32.41,14,33.94,84.2,74.48,70.23,65.83,2.162,1.76,0.402,29.38,12.36,29.25,85.15,70.52,70.37,62.57,0.339,-0.521,0.86,18.84,17.93,19,57.27,59.34,68.51,74.66,6.757,7.211,-0.454,21.76,18.03,37.05,0.0377,0.9436,0.9721,1.0011,0.256,0.442,3.36,9.24,24.33,58,58,25.93,27.27,32.69,34.87,42.28,44.37,28.25
2009/8/17,57.8,61.35,62.8,50.25,56.22,0.952,0.991,-0.039,55.17,55.17,29.48,18.28,33.19,84.78,77.91,61.79,62.14,2.219,1.852,0.367,28.23,11.88,30.07,83.69,70.04,66.77,62.57,0.305,-0.528,0.833,18.84,17.93,19,56.07,58.94,69.61,74.95,6.723,7.205,-0.482,21.76,18.03,37.05,0.0445,0.9685,0.9484,1.0017,0.262,0.442,1.09,7.05,22,40,38,27.08,26.55,32.18,34.83,42.27,44.4,28.39
2009/8/18,57.6,53.54,59.71,47.19,54.66,0.873,0.967,-0.094,62.07,62.07,27.67,21.23,31.76,84.2,77.72,60.47,61.51,2.201,1.848,0.353,27.74,11.67,30.07,83.42,69.95,66.15,62.57,0.299,-0.529,0.828,18.84,17.93,19,55.86,58.87,68.93,74.77,6.717,7.203,-0.486,21.76,18.03,37.05,0.0435,0.9134,0.9436,1.0016,0.263,0.442,0.5,6.52,21.57,88,77,27.12,26.5,32.19,34.75,42.21,44.4,27.55
